suite,representative,feasible_worlds,initial_candidates,root_candidates,removed_by_root,exact_candidates,unsupported_survivors,identifiable_cells,freely_variable_cells,literal_queries,infeasible_queries,fixed_calls,gac_calls,factor_updates,deletions,branches,search_nodes,median_solver_us,root_domains,supported_domains
axis_6,2940,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.776,1 4 4 1 1 1 2 2,1 4 4 1 1 1 2 2
axis_6,1023,2,24,9,15,9,0,7,0,3,0,4,1,137,15,0,0,4.076,1 4 4 2 1 2 2 3,1 4 4 2 1 2 2 3
axis_6,3183,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.705,1 4 4 1 1 2 2 2,1 4 4 1 1 2 2 2
axis_6,5397,1,24,8,16,8,0,8,0,2,0,3,1,110,16,0,0,3.425,1 4 4 2 1 2 2 4,1 4 4 2 1 2 2 4
axis_6,3696,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.876,1 4 4 2 1 1 4 2,1 4 4 2 1 1 4 2
axis_6,3669,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.886,1 4 4 1 1 1 4 2,1 4 4 1 1 1 4 2
axis_6,3939,1,24,8,16,8,0,8,0,2,0,3,1,114,16,0,0,3.936,1 4 4 2 1 2 4 2,1 4 4 2 1 2 4 2
axis_6,3912,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.806,1 4 4 1 1 2 4 2,1 4 4 1 1 2 4 2
axis_6,1752,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.736,1 4 4 2 1 2 4 1,1 4 4 2 1 2 4 1
axis_6,6126,1,24,8,16,8,0,8,0,2,0,3,1,112,16,0,0,3.645,1 4 4 2 1 2 4 4,1 4 4 2 1 2 4 4
axis_6,5865,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.786,1 4 1 2 1 1 4 4,1 4 1 2 1 1 4 4
axis_6,4137,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.976,1 4 1 1 1 4 4 2,1 4 1 1 1 4 4 2
axis_6,4164,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.876,1 4 1 2 1 4 4 2,1 4 1 2 1 4 4 2
axis_6,1977,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.916,1 4 1 2 1 4 4 1,1 4 1 2 1 4 4 1
axis_6,6351,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.945,1 4 1 2 1 4 4 4,1 4 1 2 1 4 4 4
axis_6,4425,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.846,1 4 4 2 1 1 1 4,1 4 4 2 1 1 1 4
axis_6,537,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.886,1 4 4 2 1 4 1 1,1 4 4 2 1 4 1 1
axis_6,2724,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.836,1 4 4 2 1 4 1 2,1 4 4 2 1 4 1 2
axis_6,2697,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.956,1 4 4 1 1 4 1 2,1 4 4 1 1 4 1 2
axis_6,4911,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.816,1 4 4 2 1 4 1 4,1 4 4 2 1 4 1 4
axis_6,5154,1,24,8,16,8,0,8,0,3,0,4,1,136,16,0,0,3.585,1 4 4 2 1 1 2 4,1 4 4 2 1 1 2 4
axis_6,3453,1,24,8,16,8,0,8,0,2,0,3,1,114,16,0,0,3.906,1 4 4 2 1 4 2 2,1 4 4 2 1 4 2 2
axis_6,1266,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.766,1 4 4 2 1 4 2 1,1 4 4 2 1 4 2 1
axis_6,3426,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.836,1 4 4 1 1 4 2 2,1 4 4 1 1 4 2 2
axis_6,5640,1,24,8,16,8,0,8,0,2,0,3,1,112,16,0,0,3.705,1 4 4 2 1 4 2 4,1 4 4 2 1 4 2 4
axis_6,5883,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.696,1 4 4 2 1 1 4 4,1 4 4 2 1 1 4 4
axis_6,4182,1,24,8,16,8,0,8,0,2,0,3,1,113,16,0,0,3.766,1 4 4 2 1 4 4 2,1 4 4 2 1 4 4 2
axis_6,4155,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.855,1 4 4 1 1 4 4 2,1 4 4 1 1 4 4 2
axis_6,1995,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.846,1 4 4 2 1 4 4 1,1 4 4 2 1 4 4 1
axis_6,6369,1,24,8,16,8,0,8,0,2,0,3,1,114,16,0,0,3.835,1 4 4 2 1 4 4 4,1 4 4 2 1 4 4 4
axis_6,4860,1,24,8,16,8,0,8,0,6,0,7,1,211,16,0,0,4.106,1 1 1 1 1 4 1 4,1 1 1 1 1 4 1 4
axis_6,60,1,24,8,16,8,0,8,0,6,0,7,1,210,16,0,0,4.076,1 4 1 4 1 1 1 1,1 4 1 4 1 1 1 1
axis_6,2247,1,24,8,16,8,0,8,0,5,0,6,1,186,16,0,0,3.936,1 4 1 4 1 1 1 2,1 4 1 4 1 1 1 2
axis_6,303,1,24,8,16,8,0,8,0,5,0,6,1,185,16,0,0,3.936,1 4 1 4 1 2 1 1,1 4 1 4 1 2 1 1
axis_6,2490,1,24,8,16,8,0,8,0,4,0,5,1,160,16,0,0,3.906,1 4 1 4 1 2 1 2,1 4 1 4 1 2 1 2
axis_6,4623,1,24,8,16,8,0,8,0,5,0,6,1,186,16,0,0,3.916,1 4 1 1 1 2 1 4,1 4 1 1 1 2 1 4
axis_6,4677,1,24,8,16,8,0,8,0,4,0,5,1,161,16,0,0,3.986,1 4 1 4 1 2 1 4,1 4 1 4 1 2 1 4
axis_6,4380,1,24,8,16,8,0,8,0,6,0,7,1,213,16,0,0,4.126,1 4 1 1 1 1 1 4,1 4 1 1 1 1 1 4
axis_6,4434,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,4.126,1 4 1 4 1 1 1 4,1 4 1 4 1 1 1 4
axis_6,540,1,24,8,16,8,0,8,0,6,0,7,1,212,16,0,0,4.127,1 1 1 4 1 4 1 1,1 1 1 4 1 4 1 1
axis_6,2727,1,24,8,16,8,0,8,0,5,0,6,1,187,16,0,0,4.146,1 1 1 4 1 4 1 2,1 1 1 4 1 4 1 2
axis_6,4914,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,4.146,1 1 1 4 1 4 1 4,1 1 1 4 1 4 1 4
axis_6,546,1,24,8,16,8,0,8,0,5,0,6,1,187,16,0,0,4.106,1 4 1 4 1 4 1 1,1 4 1 4 1 4 1 1
axis_6,2733,1,24,8,16,8,0,8,0,4,0,5,1,161,16,0,0,3.956,1 4 1 4 1 4 1 2,1 4 1 4 1 4 1 2
axis_6,4866,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,4.116,1 4 1 1 1 4 1 4,1 4 1 1 1 4 1 4
axis_6,4920,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,4.196,1 4 1 4 1 4 1 4,1 4 1 4 1 4 1 4
axis_6,5589,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,3.915,1 1 1 1 1 4 2 4,1 1 1 1 1 4 2 4
axis_6,4869,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,3.926,1 1 2 1 1 4 1 4,1 1 2 1 1 4 1 4
axis_6,5598,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.896,1 1 2 1 1 4 2 4,1 1 2 1 1 4 2 4
axis_6,6327,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.755,1 1 2 1 1 4 4 4,1 1 2 1 1 4 4 4
axis_6,789,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,3.916,1 4 1 4 1 1 2 1,1 4 1 4 1 1 2 1
axis_6,69,1,24,8,16,8,0,8,0,5,0,6,1,187,16,0,0,3.946,1 4 2 4 1 1 1 1,1 4 2 4 1 1 1 1
axis_6,798,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.876,1 4 2 4 1 1 2 1,1 4 2 4 1 1 2 1
axis_6,1527,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.755,1 4 2 4 1 1 4 1,1 4 2 4 1 1 4 1
axis_6,2976,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.756,1 4 1 4 1 1 2 2,1 4 1 4 1 1 2 2
axis_6,3219,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.826,1 4 1 4 1 2 2 2,1 4 1 4 1 2 2 2
axis_6,1032,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.776,1 4 1 4 1 2 2 1,1 4 1 4 1 2 2 1
axis_6,5352,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.766,1 4 1 1 1 2 2 4,1 4 1 1 1 2 2 4
axis_6,5406,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.826,1 4 1 4 1 2 2 4,1 4 1 4 1 2 2 4
axis_6,2256,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.756,1 4 2 4 1 1 1 2,1 4 2 4 1 1 1 2
axis_6,312,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.756,1 4 2 4 1 2 1 1,1 4 2 4 1 2 1 1
axis_6,2499,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.715,1 4 2 4 1 2 1 2,1 4 2 4 1 2 1 2
axis_6,4632,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.786,1 4 2 1 1 2 1 4,1 4 2 1 1 2 1 4
axis_6,4686,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.785,1 4 2 4 1 2 1 4,1 4 2 4 1 2 1 4
axis_6,2985,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.685,1 4 2 4 1 1 2 2,1 4 2 4 1 1 2 2
axis_6,3228,1,24,8,16,8,0,8,0,2,0,3,1,113,16,0,0,3.746,1 4 2 4 1 2 2 2,1 4 2 4 1 2 2 2
axis_6,1041,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.715,1 4 2 4 1 2 2 1,1 4 2 4 1 2 2 1
axis_6,5361,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.705,1 4 2 1 1 2 2 4,1 4 2 1 1 2 2 4
axis_6,5415,1,24,8,16,8,0,8,0,2,0,3,1,113,16,0,0,3.746,1 4 2 4 1 2 2 4,1 4 2 4 1 2 2 4
axis_6,3714,1,24,8,16,8,0,8,0,3,0,4,1,136,16,0,0,3.575,1 4 2 4 1 1 4 2,1 4 2 4 1 1 4 2
axis_6,3957,1,24,8,16,8,0,8,0,2,0,3,1,111,16,0,0,3.635,1 4 2 4 1 2 4 2,1 4 2 4 1 2 4 2
axis_6,6090,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.625,1 4 2 1 1 2 4 4,1 4 2 1 1 2 4 4
axis_6,1770,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.685,1 4 2 4 1 2 4 1,1 4 2 4 1 2 4 1
axis_6,6144,1,24,8,16,8,0,8,0,2,0,3,1,114,16,0,0,3.845,1 4 2 4 1 2 4 4,1 4 2 4 1 2 4 4
axis_6,5109,1,24,8,16,8,0,8,0,5,0,6,1,189,16,0,0,3.916,1 4 1 1 1 1 2 4,1 4 1 1 1 1 2 4
axis_6,5163,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.906,1 4 1 4 1 1 2 4,1 4 1 4 1 1 2 4
axis_6,3456,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,4.006,1 1 1 4 1 4 2 2,1 1 1 4 1 4 2 2
axis_6,1269,1,24,8,16,8,0,8,0,5,0,6,1,191,16,0,0,3.956,1 1 1 4 1 4 2 1,1 1 1 4 1 4 2 1
axis_6,5643,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.956,1 1 1 4 1 4 2 4,1 1 1 4 1 4 2 4
axis_6,3462,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.956,1 4 1 4 1 4 2 2,1 4 1 4 1 4 2 2
axis_6,1275,1,24,8,16,8,0,8,0,4,0,5,1,166,16,0,0,3.956,1 4 1 4 1 4 2 1,1 4 1 4 1 4 2 1
axis_6,5595,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.996,1 4 1 1 1 4 2 4,1 4 1 1 1 4 2 4
axis_6,5649,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,4.046,1 4 1 4 1 4 2 4,1 4 1 4 1 4 2 4
axis_6,4389,1,24,8,16,8,0,8,0,5,0,6,1,190,16,0,0,3.936,1 4 2 1 1 1 1 4,1 4 2 1 1 1 1 4
axis_6,4443,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.966,1 4 2 4 1 1 1 4,1 4 2 4 1 1 1 4
axis_6,549,1,24,8,16,8,0,8,0,5,0,6,1,189,16,0,0,3.955,1 1 2 4 1 4 1 1,1 1 2 4 1 4 1 1
axis_6,2736,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.905,1 1 2 4 1 4 1 2,1 1 2 4 1 4 1 2
axis_6,4923,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.936,1 1 2 4 1 4 1 4,1 1 2 4 1 4 1 4
axis_6,555,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.946,1 4 2 4 1 4 1 1,1 4 2 4 1 4 1 1
axis_6,2742,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.805,1 4 2 4 1 4 1 2,1 4 2 4 1 4 1 2
axis_6,4875,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.966,1 4 2 1 1 4 1 4,1 4 2 1 1 4 1 4
axis_6,4929,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,4.016,1 4 2 4 1 4 1 4,1 4 2 4 1 4 1 4
axis_6,5118,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.886,1 4 2 1 1 1 2 4,1 4 2 1 1 1 2 4
axis_6,5172,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.866,1 4 2 4 1 1 2 4,1 4 2 4 1 1 2 4
axis_6,3465,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.855,1 1 2 4 1 4 2 2,1 1 2 4 1 4 2 2
axis_6,1278,1,24,8,16,8,0,8,0,4,0,5,1,166,16,0,0,3.855,1 1 2 4 1 4 2 1,1 1 2 4 1 4 2 1
axis_6,5652,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.856,1 1 2 4 1 4 2 4,1 1 2 4 1 4 2 4
axis_6,3471,1,24,8,16,8,0,8,0,2,0,3,1,114,16,0,0,3.836,1 4 2 4 1 4 2 2,1 4 2 4 1 4 2 2
axis_6,1284,1,24,8,16,8,0,8,0,3,0,4,1,141,16,0,0,3.896,1 4 2 4 1 4 2 1,1 4 2 4 1 4 2 1
axis_6,5604,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.866,1 4 2 1 1 4 2 4,1 4 2 1 1 4 2 4
axis_6,5658,1,24,8,16,8,0,8,0,2,0,3,1,115,16,0,0,3.996,1 4 2 4 1 4 2 4,1 4 2 4 1 4 2 4
axis_6,5847,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.795,1 4 2 1 1 1 4 4,1 4 2 1 1 1 4 4
axis_6,5901,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.786,1 4 2 4 1 1 4 4,1 4 2 4 1 1 4 4
axis_6,4194,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.665,1 1 2 4 1 4 4 2,1 1 2 4 1 4 4 2
axis_6,2007,2,24,9,15,9,0,7,0,4,0,5,1,162,15,0,0,3.976,1 1 2 4 1 4 4 5,1 1 2 4 1 4 4 5
axis_6,4200,1,24,8,16,8,0,8,0,2,0,3,1,112,16,0,0,3.626,1 4 2 4 1 4 4 2,1 4 2 4 1 4 4 2
axis_6,6333,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.765,1 4 2 1 1 4 4 4,1 4 2 1 1 4 4 4
axis_6,2013,2,24,9,15,9,0,7,0,3,0,4,1,138,15,0,0,4.166,1 4 2 4 1 4 4 5,1 4 2 4 1 4 4 5
axis_6,6318,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,3.846,1 1 1 1 1 4 4 4,1 1 1 1 1 4 4 4
axis_6,4878,1,24,8,16,8,0,8,0,5,0,6,1,190,16,0,0,3.866,1 1 4 1 1 4 1 4,1 1 4 1 1 4 1 4
axis_6,5607,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.736,1 1 4 1 1 4 2 4,1 1 4 1 1 4 2 4
axis_6,6336,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.816,1 1 4 1 1 4 4 4,1 1 4 1 1 4 4 4
axis_6,1518,1,24,8,16,8,0,8,0,5,0,6,1,189,16,0,0,3.885,1 4 1 4 1 1 4 1,1 4 1 4 1 1 4 1
axis_6,78,1,24,8,16,8,0,8,0,5,0,6,1,187,16,0,0,3.866,1 4 4 4 1 1 1 1,1 4 4 4 1 1 1 1
axis_6,807,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.796,1 4 4 4 1 1 2 1,1 4 4 4 1 1 2 1
axis_6,1536,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.886,1 4 4 4 1 1 4 1,1 4 4 4 1 1 4 1
axis_6,3705,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.736,1 4 1 4 1 1 4 2,1 4 1 4 1 1 4 2
axis_6,3948,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.835,1 4 1 4 1 2 4 2,1 4 1 4 1 2 4 2
axis_6,6081,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.755,1 4 1 1 1 2 4 4,1 4 1 1 1 2 4 4
axis_6,1761,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.866,1 4 1 4 1 2 4 1,1 4 1 4 1 2 4 1
axis_6,6135,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.996,1 4 1 4 1 2 4 4,1 4 1 4 1 2 4 4
axis_6,2265,1,24,8,16,8,0,8,0,4,0,5,1,163,16,0,0,3.746,1 4 4 4 1 1 1 2,1 4 4 4 1 1 1 2
axis_6,321,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.785,1 4 4 4 1 2 1 1,1 4 4 4 1 2 1 1
axis_6,2508,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.715,1 4 4 4 1 2 1 2,1 4 4 4 1 2 1 2
axis_6,4641,2,24,9,15,9,0,7,0,4,0,5,1,161,15,0,0,4.006,1 4 4 5 1 2 1 4,1 4 4 5 1 2 1 4
axis_6,2994,1,24,8,16,8,0,8,0,3,0,4,1,136,16,0,0,3.625,1 4 4 4 1 1 2 2,1 4 4 4 1 1 2 2
axis_6,3237,1,24,8,16,8,0,8,0,2,0,3,1,112,16,0,0,3.655,1 4 4 4 1 2 2 2,1 4 4 4 1 2 2 2
axis_6,1050,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.626,1 4 4 4 1 2 2 1,1 4 4 4 1 2 2 1
axis_6,5370,2,24,9,15,9,0,7,0,3,0,4,1,135,15,0,0,3.896,1 4 4 5 1 2 2 4,1 4 4 5 1 2 2 4
axis_6,3723,1,24,8,16,8,0,8,0,3,0,4,1,137,16,0,0,3.705,1 4 4 4 1 1 4 2,1 4 4 4 1 1 4 2
axis_6,3966,1,24,8,16,8,0,8,0,2,0,3,1,112,16,0,0,3.636,1 4 4 4 1 2 4 2,1 4 4 4 1 2 4 2
axis_6,1779,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.716,1 4 4 4 1 2 4 1,1 4 4 4 1 2 4 1
axis_6,6099,2,24,9,15,9,0,7,0,3,0,4,1,138,15,0,0,4.207,1 4 4 5 1 2 4 4,1 4 4 5 1 2 4 4
axis_6,5838,1,24,8,16,8,0,8,0,5,0,6,1,189,16,0,0,3.916,1 4 1 1 1 1 4 4,1 4 1 1 1 1 4 4
axis_6,5892,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.925,1 4 1 4 1 1 4 4,1 4 1 4 1 1 4 4
axis_6,4185,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.816,1 1 1 4 1 4 4 2,1 1 1 4 1 4 4 2
axis_6,1998,2,24,9,15,9,0,7,0,5,0,6,1,188,15,0,0,4.137,1 1 1 4 1 4 4 5,1 1 1 4 1 4 4 5
axis_6,4191,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.805,1 4 1 4 1 4 4 2,1 4 1 4 1 4 4 2
axis_6,6324,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.926,1 4 1 1 1 4 4 4,1 4 1 1 1 4 4 4
axis_6,2004,2,24,9,15,9,0,7,0,4,0,5,1,164,15,0,0,4.356,1 4 1 4 1 4 4 5,1 4 1 4 1 4 4 5
axis_6,4398,2,24,9,15,9,0,7,0,5,0,6,1,188,15,0,0,4.146,1 4 4 5 1 1 1 4,1 4 4 5 1 1 1 4
axis_6,558,1,24,8,16,8,0,8,0,5,0,6,1,189,16,0,0,3.916,1 1 4 4 1 4 1 1,1 1 4 4 1 4 1 1
axis_6,2745,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.876,1 1 4 4 1 4 1 2,1 1 4 4 1 4 1 2
axis_6,4932,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.986,1 1 4 4 1 4 1 4,1 1 4 4 1 4 1 4
axis_6,564,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.946,1 4 4 4 1 4 1 1,1 4 4 4 1 4 1 1
axis_6,2751,1,24,8,16,8,0,8,0,3,0,4,1,138,16,0,0,3.815,1 4 4 4 1 4 1 2,1 4 4 4 1 4 1 2
axis_6,4884,2,24,9,15,9,0,7,0,4,0,5,1,164,15,0,0,4.346,1 4 4 5 1 4 1 4,1 4 4 5 1 4 1 4
axis_6,5127,2,24,9,15,9,0,7,0,4,0,5,1,161,15,0,0,4.216,1 4 4 5 1 1 2 4,1 4 4 5 1 1 2 4
axis_6,3474,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.736,1 1 4 4 1 4 2 2,1 1 4 4 1 4 2 2
axis_6,1287,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.785,1 1 4 4 1 4 2 1,1 1 4 4 1 4 2 1
axis_6,5661,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.755,1 1 4 4 1 4 2 4,1 1 4 4 1 4 2 4
axis_6,3480,1,24,8,16,8,0,8,0,2,0,3,1,113,16,0,0,3.846,1 4 4 4 1 4 2 2,1 4 4 4 1 4 2 2
axis_6,1293,1,24,8,16,8,0,8,0,3,0,4,1,140,16,0,0,3.786,1 4 4 4 1 4 2 1,1 4 4 4 1 4 2 1
axis_6,5613,2,24,9,15,9,0,7,0,3,0,4,1,138,15,0,0,4.196,1 4 4 5 1 4 2 4,1 4 4 5 1 4 2 4
axis_6,5856,2,24,9,15,9,0,7,0,4,0,5,1,162,15,0,0,4.076,1 4 4 5 1 1 4 4,1 4 4 5 1 1 4 4
axis_6,4203,1,24,8,16,8,0,8,0,3,0,4,1,139,16,0,0,3.775,1 1 4 4 1 4 4 2,1 1 4 4 1 4 4 2
axis_6,2016,2,24,9,15,9,0,7,0,4,0,5,1,163,15,0,0,4.066,1 1 4 4 1 4 4 5,1 1 4 4 1 4 4 5
axis_6,4209,1,24,8,16,8,0,8,0,2,0,3,1,113,16,0,0,3.736,1 4 4 4 1 4 4 2,1 4 4 4 1 4 4 2
axis_6,2022,3,24,10,14,10,0,6,0,4,0,5,1,162,14,0,0,4.486,1 4 4 5 1 4 4 5,1 4 4 5 1 4 4 5
axis_6,567,1,24,8,16,8,0,8,0,6,0,7,1,212,16,0,0,4.016,1 1 1 1 2 4 1 1,1 1 1 1 2 4 1 1
axis_6,487,1,24,8,16,8,0,8,0,6,0,7,1,211,16,0,0,4.056,2 1 1 1 1 4 1 1,2 1 1 1 1 4 1 1
axis_6,568,1,24,8,16,8,0,8,0,5,0,6,1,187,16,0,0,3.996,2 1 1 1 2 4 1 1,2 1 1 1 2 4 1 1
axis_6,649,1,24,8,16,8,0,8,0,5,0,6,1,186,16,0,0,3.886,2 1 1 1 4 4 1 1,2 1 1 1 4 4 1 1
axis_6,87,1,24,8,16,8,0,8,0,6,0,7,1,211,16,0,0,4.056,1 4 1 1 2 1 1 1,1 4 1 1 2 1 1 1
axis_6,7,1,24,8,16,8,0,8,0,6,0,7,1,210,16,0,0,4.036,2 4 1 1 1 1 1 1,2 4 1 1 1 1 1 1
axis_6,88,1,24,8,16,8,0,8,0,5,0,6,1,186,16,0,0,4.006,2 4 1 1 2 1 1 1,2 4 1 1 2 1 1 1
axis_6,169,1,24,8,16,8,0,8,0,5,0,6,1,185,16,0,0,3.896,2 4 1 1 4 1 1 1,2 4 1 1 4 1 1 1
axis_6,330,1,24,8,16,8,0,8,0,5,0,6,1,186,16,0,0,3.936,1 4 1 1 2 2 1 1,1 4 1 1 2 2 1 1
axis_6,250,1,24,8,16,8,0,8,0,5,0,6,1,185,16,0,0,3.915,2 4 1 1 1 2 1 1,2 4 1 1 1 2 1 1
axis_6,331,1,24,8,16,8,0,8,0,4,0,5,1,161,16,0,0,3.866,2 4 1 1 2 2 1 1,2 4 1 1 2 2 1 1
axis_6,412,1,24,8,16,8,0,8,0,4,0,5,1,160,16,0,0,3.796,2 4 1 1 4 2 1 1,2 4 1 1 4 2 1 1
axis_6,573,1,24,8,16,8,0,8,0,5,0,6,1,187,16,0,0,4.076,1 4 1 1 2 4 1 1,1 4 1 1 2 4 1 1
axis_6,493,1,24,8,16,8,0,8,0,5,0,6,1,186,16,0,0,4.006,2 4 1 1 1 4 1 1,2 4 1 1 1 4 1 1
axis_6,574,1,24,8,16,8,0,8,0,4,0,5,1,162,16,0,0,3.976,2 4 1 1 2 4 1 1,2 4 1 1 2 4 1 1
axis_6,655,1,24,8,16,8,0,8,0,4,0,5,1,161,16,0,0,3.856,2 4 1 1 4 4 1 1,2 4 1 1 4 4 1 1
axis_6,1296,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,3.926,1 1 1 1 2 4 2 1,1 1 1 1 2 4 2 1
axis_6,496,1,24,8,16,8,0,8,0,5,0,6,1,188,16,0,0,3.936,2 1 2 1 1 4 1 1,2 1 2 1 1 4 1 1
axis_6,576,1,24,8,16,8,0,8,0,5,0,6,1,191,16,0,0,3.966,1 1 2 1 2 4 1 1,1 1 2 1 2 4 1 1
axis_6,1305,1,24,8,16,8,0,8,0,4,0,5,1,165,16,0,0,3.906,1 1 2 1 2 4 2 1,1 1 2 1 2 4 2 1
axis_6,2034,1,24,8,16,8,0,8,0,4,0,5,1,164,16,0,0,3.865,1 1 2 1 2 4 4 1,1 1 2 1 2 4 4 1
axis_6,577,1,24,8,16,8,0,8,0,4,0,5,1,166,16,0,0,3.926,2 1 2 1 2 4 1 1,2 1 2 1 2 4 1 1
axis_6,1297,1,24,8,16,8,0,8,0,4,0,5,1,168,16,0,0,4.237,2 1 1 1 2 4 2 1,2 1 1 1 2 4 2 1
