phase,suite,views,representative_id,feasible_worlds,initial_candidates,root_candidates,root_domains,root_removed,root_unsupported_survivors,exact_candidates,identifiable_cells,freely_variable_cells,components,component_sizes,shape_component_sizes,largest_component,shape_variables,search_nodes,unresolved_variables,occupancy_variables,literal_queries,infeasible_queries,max_query_nodes,max_unsat_query_nodes,branches,propagation_calls,fixed_kernel_calls,factor_updates,seconds,audited_pruning_steps
A0,axis_3,3,2551,3,24,10,"[2, 2, 2, 2, 2, 2, 7, 2]",14,0,10,7,1,0,[],[],0,0,0,1,1,1,0,0,0,0,3,2,73,0.00015068599986989284,14
A0,axis_3,3,2676,1,24,8,"[1, 2, 1, 1, 1, 4, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,149,0.00018452699987392407,11
A0,axis_3,3,2756,1,24,8,"[4, 1, 1, 1, 2, 4, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,131,0.00018730099986896676,12
A0,axis_3,3,2821,3,24,10,"[2, 2, 2, 4, 2, 4, 7, 2]",14,0,10,7,1,0,[],[],0,0,0,1,1,1,0,0,0,0,3,2,73,0.00014906299998074246,14
A0,axis_3,3,3198,1,24,8,"[1, 2, 2, 2, 1, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.0003399709999030165,14
A0,axis_3,3,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,129,0.00017004599999381753,13
A0,axis_3,3,3540,1,24,8,"[1, 2, 1, 4, 2, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.00015325000003940659,15
A0,axis_3,3,3726,1,24,8,"[1, 1, 1, 1, 2, 1, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,149,0.0002216819998466235,12
A0,axis_3,3,3913,1,24,8,"[2, 4, 4, 1, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.00021347999995668943,15
A0,axis_3,3,3927,1,24,8,"[1, 2, 2, 2, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,91,0.0001535200001399062,14
A0,axis_3,3,4003,1,24,8,"[2, 4, 1, 2, 2, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,73,0.0001416820000486041,16
A0,axis_3,3,4197,1,24,8,"[1, 2, 2, 4, 1, 4, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,91,0.00015184799985945574,14
A0,axis_3,3,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,188,0.0001583880000453064,9
A0,axis_3,3,4468,3,24,10,"[2, 2, 2, 1, 2, 1, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,111,0.00018456700013302907,12
A0,axis_3,3,4493,3,24,10,"[4, 1, 2, 2, 2, 1, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,111,0.00018363499998486077,12
A0,axis_3,3,4820,3,24,10,"[4, 2, 2, 2, 4, 2, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,1,0,0,0,0,3,2,73,0.0002365650000228925,14
A0,axis_3,3,4831,3,24,10,"[2, 4, 4, 2, 4, 2, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,1,0,0,0,0,3,2,73,0.0001705560000573314,14
A0,axis_3,3,5062,3,24,10,"[2, 2, 2, 2, 4, 4, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,1,0,0,0,0,3,2,73,0.00016540899991923652,14
A0,axis_3,3,5102,3,24,10,"[4, 4, 4, 4, 4, 4, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,1,0,0,0,0,3,2,73,0.00015875799999776063,14
A0,axis_3,3,5144,1,24,8,"[4, 2, 2, 2, 1, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,93,0.00016129200002978905,15
A0,axis_3,3,5460,1,24,8,"[1, 4, 1, 2, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.000154961999896841,15
A0,axis_3,3,5484,1,24,8,"[1, 2, 1, 4, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.00015535300008195918,15
A0,axis_3,3,5658,1,24,8,"[1, 4, 2, 4, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.00015394100000776234,14
A0,axis_3,3,5758,1,24,8,"[2, 4, 1, 1, 4, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,91,0.00018338499990022683,15
A0,axis_4,4,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,8,0,0,0,0,10,9,258,0.00017031500010489253,8
A0,axis_4,4,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00019983000015599828,9
A0,axis_4,4,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.0001961150001079659,9
A0,axis_4,4,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00019631499981187517,9
A0,axis_4,4,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00020246399981260765,9
A0,axis_4,4,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00021481199996742362,9
A0,axis_4,4,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00019754599998123012,9
A0,axis_4,4,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00019727599988073052,9
A0,axis_4,4,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,162,0.0002219629998307937,12
A0,axis_4,4,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00019536300010258856,9
A0,axis_4,4,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.0004890039999736473,9
A0,axis_4,4,102,1,24,8,"[1, 2, 4, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,186,0.0002333009999802016,11
A0,axis_4,4,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.000192348000155107,9
A0,axis_4,4,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,233,0.00020008000001325854,9
A0,axis_4,4,420,1,24,8,"[1, 4, 2, 1, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,161,0.00024717099995541503,12
A0,axis_4,4,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,233,0.00019803700001830293,9
A0,axis_4,4,529,1,24,8,"[2, 4, 2, 2, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,138,0.00020808199997190968,13
A0,axis_4,4,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.00019549300009202852,10
A0,axis_4,4,803,1,24,8,"[4, 1, 4, 4, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,161,0.0003114170001481398,13
A0,axis_4,4,933,1,24,8,"[1, 4, 2, 2, 4, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,137,0.00020879400017292937,13
A0,axis_4,4,1036,1,24,8,"[2, 1, 2, 4, 1, 2, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,138,0.00021801799994136672,14
A0,axis_4,4,1133,1,24,8,"[4, 4, 4, 4, 2, 2, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,88,0.00016599900004621304,15
A0,axis_4,4,1157,1,24,8,"[4, 2, 4, 1, 4, 2, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,110,0.00022298499993667065,14
A0,axis_4,4,1168,1,24,8,"[2, 4, 1, 2, 4, 2, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,113,0.00018540799987931678,15
A0,axis_4,4,1289,1,24,8,"[4, 1, 4, 4, 1, 4, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,137,0.00020899399987683864,14
A0,axis_4,4,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,234,0.0002014320000398584,10
A0,axis_4,4,1696,1,24,8,"[2, 2, 4, 4, 4, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,113,0.00021053600016784912,14
A0,axis_4,4,1705,1,24,8,"[2, 2, 1, 1, 1, 2, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,162,0.00022026999999980035,14
A0,axis_4,4,1758,1,24,8,"[1, 2, 1, 4, 1, 2, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,162,0.00024091199998110824,13
A0,axis_4,4,2040,1,24,8,"[1, 4, 2, 1, 2, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,135,0.00022227399995244923,13
A0,axis_4,4,2101,1,24,8,"[2, 2, 4, 4, 2, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,88,0.00024975499991342076,15
A0,axis_4,4,2163,1,24,8,"[1, 2, 1, 4, 4, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,137,0.00020782199999302975,14
A0,axis_4,4,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,233,0.00019525400011843885,9
A0,axis_4,4,2549,1,24,8,"[4, 1, 2, 2, 2, 2, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,114,0.00019176800014975015,14
A0,axis_4,4,2788,1,24,8,"[2, 4, 1, 2, 2, 4, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,114,0.00023092600008567388,14
A0,axis_4,4,2874,1,24,8,"[1, 2, 2, 2, 4, 4, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,114,0.00019139699998049764,14
A0,axis_4,4,3198,1,24,8,"[1, 2, 2, 2, 1, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,112,0.0001906559998587909,14
A0,axis_4,4,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,159,0.00020770199989783578,13
A0,axis_4,4,3280,1,24,8,"[2, 2, 2, 2, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,65,0.00014570899998034292,16
A0,axis_4,4,3323,1,24,8,"[4, 1, 1, 1, 4, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,135,0.0002011520000451128,14
A0,axis_4,4,3515,1,24,8,"[4, 2, 1, 2, 2, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,89,0.0013095159999920725,16
A0,axis_4,4,3910,1,24,8,"[2, 2, 4, 1, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,112,0.00019486299993332068,15
A0,axis_4,4,4067,1,24,8,"[4, 4, 2, 1, 4, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,87,0.00016684000001987442,15
A0,axis_4,4,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,233,0.00038995499994598504,9
A0,axis_4,4,4403,1,24,8,"[4, 1, 1, 2, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,186,0.0003314569999020023,11
A0,axis_4,4,4550,1,24,8,"[4, 2, 2, 1, 4, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,138,0.0002367650001815491,13
A0,axis_4,4,4716,1,24,8,"[1, 1, 4, 1, 2, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,161,0.00024240399989139405,12
A0,axis_4,4,4884,1,24,8,"[1, 4, 4, 1, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,160,0.00021428199988804408,12
A0,axis_4,4,5414,1,24,8,"[4, 2, 2, 4, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,89,0.00016915399987738056,16
A0,axis_4,4,5496,1,24,8,"[1, 4, 2, 4, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,89,0.00017361999994136568,15
A0,axis_4,4,5560,1,24,8,"[2, 4, 4, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,63,0.00014280400000643567,16
A0,axis_4,4,5708,1,24,8,"[4, 1, 2, 2, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,89,0.00017406100005246117,15
A0,axis_4,4,5720,1,24,8,"[4, 2, 4, 2, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,64,0.0001565049999499024,16
A0,axis_4,4,6090,1,24,8,"[1, 4, 2, 1, 1, 2, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,134,0.00019955900006607408,13
A0,axis_4,4,6520,1,24,8,"[2, 2, 2, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,64,0.00014163200012262678,16
A0,axis_4,4,6560,1,24,8,"[4, 4, 4, 4, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,65,0.00014170300005389436,16
A0,axis_5,5,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,8,0,0,0,0,10,9,298,0.00019195799995941343,8
A0,axis_5,5,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00022864299990033032,9
A0,axis_5,5,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.0002320879998478631,9
A0,axis_5,5,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00022667000007459137,9
A0,axis_5,5,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00024133200008691347,9
A0,axis_5,5,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00022597900010623562,9
A0,axis_5,5,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.0002258889999211533,9
A0,axis_5,5,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00022679099993183627,9
A0,axis_5,5,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,186,0.00023571400015498511,12
A0,axis_5,5,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00023802700002306665,9
A0,axis_5,5,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.0002238360000319517,9
A0,axis_5,5,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00022776199989493762,9
A0,axis_5,5,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,269,0.00027198900011171645,9
A0,axis_5,5,423,1,24,8,"[1, 1, 4, 1, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,213,0.0002951930000563152,11
A0,axis_5,5,483,1,24,8,"[1, 4, 4, 4, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,158,0.000240602000076251,13
A0,axis_5,5,484,1,24,8,"[2, 4, 4, 4, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,130,0.0002848569999969186,14
A0,axis_5,5,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,269,0.00022721199979969242,9
A0,axis_5,5,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00023905900002318958,10
A0,axis_5,5,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,270,0.00024240399989139405,10
A0,axis_5,5,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,269,0.00022191300013219006,9
A0,axis_5,5,2372,1,24,8,"[4, 2, 4, 1, 4, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,158,0.00024288400004479627,13
A0,axis_5,5,2670,1,24,8,"[1, 4, 4, 4, 4, 2, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,130,0.00023038600011204835,14
A0,axis_5,5,2961,1,24,8,"[1, 1, 4, 2, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,183,0.00023712600000180828,12
A0,axis_5,5,3198,1,24,8,"[1, 2, 2, 2, 1, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,128,0.000230406000127914,14
A0,axis_5,5,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,183,0.0002463490000081947,13
A0,axis_5,5,3280,1,24,8,"[2, 2, 2, 2, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,73,0.00016060099983405962,16
A0,axis_5,5,3295,1,24,8,"[2, 1, 1, 4, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,129,0.00022009999997862906,15
A0,axis_5,5,3380,1,24,8,"[4, 2, 1, 4, 4, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,100,0.0001833850001276005,16
A0,axis_5,5,3551,1,24,8,"[4, 2, 2, 4, 2, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,73,0.00016222299996115908,16
A0,axis_5,5,3607,1,24,8,"[2, 4, 2, 2, 4, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,72,0.00015577399994981533,16
A0,axis_5,5,3929,1,24,8,"[4, 2, 2, 2, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,100,0.00021743700017395895,16
A0,axis_5,5,4009,1,24,8,"[2, 2, 2, 2, 2, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,71,0.00015951999989738397,16
A0,axis_5,5,4033,1,24,8,"[2, 1, 2, 4, 2, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,99,0.00018827300004886638,15
A0,axis_5,5,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,269,0.00023568300002807518,9
A0,axis_5,5,4530,1,24,8,"[1, 2, 4, 4, 2, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,158,0.0002591790000678884,13
A0,axis_5,5,4641,1,24,8,"[1, 4, 4, 1, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,184,0.00024892400006137905,12
A0,axis_5,5,4688,1,24,8,"[4, 4, 2, 4, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,130,0.00023053600011735398,14
A0,axis_5,5,4846,1,24,8,"[2, 2, 2, 4, 4, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,102,0.0001880529998743441,15
A0,axis_5,5,4849,1,24,8,"[2, 4, 2, 4, 4, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,102,0.00018782199981615122,15
A0,axis_5,5,4881,1,24,8,"[1, 2, 4, 1, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,184,0.0002641169999151316,12
A0,axis_5,5,4913,1,24,8,"[4, 4, 4, 2, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,130,0.00020653000001402688,14
A0,axis_5,5,5081,1,24,8,"[4, 2, 1, 4, 4, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,130,0.0002131000001099892,14
A0,axis_5,5,5132,1,24,8,"[4, 1, 1, 2, 1, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,186,0.0002675519999684184,14
A0,axis_5,5,5223,1,24,8,"[1, 2, 2, 2, 2, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,129,0.00021783700003652484,14
A0,axis_5,5,5356,1,24,8,"[2, 1, 2, 1, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,156,0.00024029099995459546,14
A0,axis_5,5,5476,1,24,8,"[2, 2, 4, 2, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,72,0.00015769700007695064,16
A0,axis_5,5,5560,1,24,8,"[2, 4, 4, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,71,0.00015931899997667642,16
A0,axis_5,5,5601,1,24,8,"[1, 2, 2, 1, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,155,0.0002761339999324264,13
A0,axis_5,5,5645,1,24,8,"[4, 1, 1, 4, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,158,0.00024150199988071108,15
A0,axis_5,5,5663,1,24,8,"[4, 1, 4, 4, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,128,0.00022148300013213884,15
A0,axis_5,5,5735,1,24,8,"[4, 1, 2, 4, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,3,2,101,0.000227601999995386,15
A0,axis_5,5,5784,1,24,8,"[1, 4, 1, 2, 4, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,128,0.00021423099997264217,15
A0,axis_5,5,6401,1,24,8,"[4, 1, 1, 1, 2, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,155,0.0002290240001912025,14
A0,axis_5,5,6509,1,24,8,"[4, 1, 1, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,129,0.00023450200001207122,15
A0,axis_5,5,6520,1,24,8,"[2, 2, 2, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,72,0.000156835000097999,16
A0,axis_5,5,6560,1,24,8,"[4, 4, 4, 4, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,0,0,0,0,0,2,1,73,0.0001732100001845538,16
A0,axis_6,6,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,8,0,0,0,0,10,9,338,0.0002178769998408825,8
A0,axis_6,6,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,306,0.0002612420000787097,9
A0,axis_6,6,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,306,0.0002522689999295835,9
